task_id,family,dataset,method,method_name,estimator,seed,train_size
911,classification,data_cover_type,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,785,0.8
912,classification,data_cover_type,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,785,0.8
913,classification,data_cover_type,split_conformal_topk,split_conformal_topk_MLP,MLP,785,0.8
914,classification,data_cover_type,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,785,0.8
915,classification,data_cover_type,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,786,0.8
916,classification,data_cover_type,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,786,0.8
917,classification,data_cover_type,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,786,0.8
918,classification,data_cover_type,split_conformal_topk,split_conformal_topk_MLP,MLP,786,0.8
919,classification,data_cover_type,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,786,0.8
920,classification,data_isolet,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,777,0.8
921,classification,data_isolet,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,777,0.8
922,classification,data_isolet,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,777,0.8
923,classification,data_isolet,split_conformal_topk,split_conformal_topk_MLP,MLP,777,0.8
924,classification,data_isolet,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,777,0.8
925,classification,data_isolet,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,778,0.8
926,classification,data_isolet,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,778,0.8
927,classification,data_isolet,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,778,0.8
928,classification,data_isolet,split_conformal_topk,split_conformal_topk_MLP,MLP,778,0.8
929,classification,data_isolet,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,778,0.8
930,classification,data_isolet,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,779,0.8
931,classification,data_isolet,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,779,0.8
932,classification,data_isolet,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,779,0.8
933,classification,data_isolet,split_conformal_topk,split_conformal_topk_MLP,MLP,779,0.8
934,classification,data_isolet,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,779,0.8
935,classification,data_isolet,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,780,0.8
936,classification,data_isolet,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,780,0.8
937,classification,data_isolet,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,780,0.8
938,classification,data_isolet,split_conformal_topk,split_conformal_topk_MLP,MLP,780,0.8
939,classification,data_isolet,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,780,0.8
940,classification,data_isolet,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,781,0.8
941,classification,data_isolet,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,781,0.8
942,classification,data_isolet,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,781,0.8
943,classification,data_isolet,split_conformal_topk,split_conformal_topk_MLP,MLP,781,0.8
944,classification,data_isolet,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,781,0.8
945,classification,data_isolet,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,782,0.8
946,classification,data_isolet,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,782,0.8
947,classification,data_isolet,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,782,0.8
948,classification,data_isolet,split_conformal_topk,split_conformal_topk_MLP,MLP,782,0.8
949,classification,data_isolet,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,782,0.8
950,classification,data_isolet,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,783,0.8
951,classification,data_isolet,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,783,0.8
952,classification,data_isolet,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,783,0.8
953,classification,data_isolet,split_conformal_topk,split_conformal_topk_MLP,MLP,783,0.8
954,classification,data_isolet,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,783,0.8
955,classification,data_isolet,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,784,0.8
956,classification,data_isolet,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,784,0.8
957,classification,data_isolet,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,784,0.8
958,classification,data_isolet,split_conformal_topk,split_conformal_topk_MLP,MLP,784,0.8
959,classification,data_isolet,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,784,0.8
960,classification,data_isolet,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,785,0.8
961,classification,data_isolet,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,785,0.8
962,classification,data_isolet,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,785,0.8
963,classification,data_isolet,split_conformal_topk,split_conformal_topk_MLP,MLP,785,0.8
964,classification,data_isolet,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,785,0.8
965,classification,data_isolet,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,786,0.8
966,classification,data_isolet,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,786,0.8
967,classification,data_isolet,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,786,0.8
968,classification,data_isolet,split_conformal_topk,split_conformal_topk_MLP,MLP,786,0.8
969,classification,data_isolet,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,786,0.8
970,classification,data_dionis,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,777,0.8
971,classification,data_dionis,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,777,0.8
972,classification,data_dionis,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,777,0.8
973,classification,data_dionis,split_conformal_topk,split_conformal_topk_MLP,MLP,777,0.8
974,classification,data_dionis,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,777,0.8
975,classification,data_dionis,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,778,0.8
976,classification,data_dionis,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,778,0.8
977,classification,data_dionis,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,778,0.8
978,classification,data_dionis,split_conformal_topk,split_conformal_topk_MLP,MLP,778,0.8
979,classification,data_dionis,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,778,0.8
980,classification,data_dionis,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,779,0.8
981,classification,data_dionis,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,779,0.8
982,classification,data_dionis,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,779,0.8
983,classification,data_dionis,split_conformal_topk,split_conformal_topk_MLP,MLP,779,0.8
984,classification,data_dionis,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,779,0.8
985,classification,data_dionis,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,780,0.8
986,classification,data_dionis,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,780,0.8
987,classification,data_dionis,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,780,0.8
988,classification,data_dionis,split_conformal_topk,split_conformal_topk_MLP,MLP,780,0.8
989,classification,data_dionis,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,780,0.8
990,classification,data_dionis,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,781,0.8
991,classification,data_dionis,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,781,0.8
992,classification,data_dionis,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,781,0.8
993,classification,data_dionis,split_conformal_topk,split_conformal_topk_MLP,MLP,781,0.8
994,classification,data_dionis,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,781,0.8
995,classification,data_dionis,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,782,0.8
996,classification,data_dionis,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,782,0.8
997,classification,data_dionis,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,782,0.8
998,classification,data_dionis,split_conformal_topk,split_conformal_topk_MLP,MLP,782,0.8
999,classification,data_dionis,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,782,0.8
1000,classification,data_dionis,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,783,0.8
1001,classification,data_dionis,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,783,0.8
1002,classification,data_dionis,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,783,0.8
1003,classification,data_dionis,split_conformal_topk,split_conformal_topk_MLP,MLP,783,0.8
1004,classification,data_dionis,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,783,0.8
1005,classification,data_dionis,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,784,0.8
1006,classification,data_dionis,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,784,0.8
1007,classification,data_dionis,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,784,0.8
1008,classification,data_dionis,split_conformal_topk,split_conformal_topk_MLP,MLP,784,0.8
1009,classification,data_dionis,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,784,0.8
1010,classification,data_dionis,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,785,0.8
1011,classification,data_dionis,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,785,0.8
1012,classification,data_dionis,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,785,0.8
1013,classification,data_dionis,split_conformal_topk,split_conformal_topk_MLP,MLP,785,0.8
1014,classification,data_dionis,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,785,0.8
1015,classification,data_dionis,split_conformal_topk,split_conformal_topk_LogisticRegression,LogisticRegression,786,0.8
1016,classification,data_dionis,split_conformal_topk,split_conformal_topk_RandomForest,RandomForest,786,0.8
1017,classification,data_dionis,split_conformal_topk,split_conformal_topk_AdaBoost,AdaBoost,786,0.8
1018,classification,data_dionis,split_conformal_topk,split_conformal_topk_MLP,MLP,786,0.8
1019,classification,data_dionis,split_conformal_topk,split_conformal_topk_XGBoost,XGBoost,786,0.8
